id,name,description,maintain_stock,quantity,condition,warranty,created_at,updated_at,sort_order,disabled,reorder_at,taxable,upc_code,pdf,discount_percent,warranty_template_id,qb_item_id,vendor_id,desired_stock_level,notes,tax_rate_id,xero_item_id,serialized,delete,price_retail,price_cost,price_wholesale,category_path,vendor,serial_numbers
1001875,318983 INT PATCH CABLE 7FT BLU,2403,true,13,,,2015-08-01 14:34:28 -0700,2015-08-01 14:34:28 -0700,,false,,true,,"",,,,,,,,,false,"",7.0,0.85,0.0,Cable;Ethernet,
1001876,319744 INT PATCH CABLE 7FT YEL,2492,true,25,,,2015-08-01 14:34:28 -0700,2015-08-01 14:34:28 -0700,,false,,true,,"",,,,,,,,,false,"",7.0,0.85,0.0,Cable;Ethernet,
1001877,319768 INT PATCH CABLE 10FT GRY,2413,true,42,,,2015-08-01 14:34:28 -0700,2015-08-01 14:34:28 -0700,,false,,true,,"",,,,,,,,,false,"",8.0,1.13,0.0,Cable;Ethernet,
1001878,319775 INT PATCH CABLE 10FT BLU,2404,true,31,,,2015-08-01 14:34:28 -0700,2015-08-01 14:34:28 -0700,,false,,true,,"",,,,,,,,,false,"",8.0,1.13,0.0,Cable;Ethernet,
1001879,319805 INT PATCH CABLE 10FT YEL,2493,true,30,,,2015-08-01 14:34:28 -0700,2015-08-01 14:34:28 -0700,,false,,true,,"",,,,,,,,,false,"",8.0,1.13,0.0,Cable;Ethernet,
1001880,319812 INT PATCH CABLE 14FT GRY,2414,true,28,,,2015-08-01 14:34:28 -0700,2015-08-01 14:34:28 -0700,,false,,true,,"",,,,,,,,,false,"",10.0,1.5,0.0,Cable;Ethernet,
1001881,319829 INT PATCH CABLE 14FT BLU,2486,true,63,,,2015-08-01 14:34:29 -0700,2015-08-01 14:34:29 -0700,,false,,true,,"",,,,,,,,,false,"",10.0,1.5,0.0,Cable;Ethernet,
1001882,319850 INT PATCH CABLE 14FT YEL,2517,true,8,,,2015-08-01 14:34:29 -0700,2015-08-01 14:34:29 -0700,,false,,true,,"",,,,,,,,,false,"",10.0,1.5,0.0,Cable;Ethernet,
1001727,319867 INT PATCH CABLE 25FT GRY,2500,true,34,,,2015-08-01 14:34:06 -0700,2015-08-06 00:11:39 -0700,,false,,true,766623319867,"",,,,,,,,,false,"",15.0,2.46,0.0,Cable;Ethernet,
1001883,319874 INT PATCH CABLE 25FT BLU,2405,true,49,,,2015-08-01 14:34:29 -0700,2015-08-01 14:34:29 -0700,,false,,true,,"",,,,,,,,,false,"",15.0,2.46,0.0,Cable;Ethernet,
1001884,319966 INT PATCH CABLE 25FT YEL,2494,true,53,,,2015-08-01 14:34:29 -0700,2015-08-01 14:34:29 -0700,,false,,true,,"",,,,,,,,,false,"",15.0,2.46,0.0,Cable;Ethernet,
1001728,319973 INT PATCH CABLE 50FT GRY,2415,true,14,,,2015-08-01 14:34:06 -0700,2015-08-06 00:11:39 -0700,,false,,true,766623319973,"",,,,,,,,,false,"",20.0,5.64,0.0,Cable;Ethernet,
1001729,319980 INT PATCH CABLE 50FT BLU,2497,true,16,,,2015-08-01 14:34:07 -0700,2015-08-06 00:11:39 -0700,,false,,true,766623319980,"",,,,,,,,,false,"",20.0,5.64,0.0,Cable;Ethernet,
1001456,32024581 80MIN CDR 52X,4005,true,2,,,2015-08-01 14:33:26 -0700,2015-08-06 00:11:25 -0700,,false,,true,034707045811,"",,,,,,,,,false,"",25.0,18.32,0.0,Optical Drive;Media,D&H
